Id,SalePrice
1461,127701.14404078966
1462,161797.37651647424
1463,162546.27186862528
1464,176873.86730874833
1465,208128.57804433926
1466,172630.26939670971
1467,166367.01149104012
1468,164281.88579858205
1469,190587.00170070503
1470,111607.0566033359
1471,198719.0352636293
1472,118851.60974283048
1473,110493.81559251506
1474,167611.3682406366
1475,141514.00734171842
1476,342410.1856482574
1477,246246.64195345883
1478,319531.16516016243
1479,311075.44700600195
1480,404319.57126562786
1481,275206.4461194994
1482,213969.9879810168
1483,177260.29126895152
1484,180231.70102088255
1485,164242.4643179087
1486,194077.18022061037
1487,340435.41095391824
1488,250358.26787516568
1489,193383.59665782074
1490,241753.3353520793
1491,192243.96793511068
1492,120774.2446557369
1493,181989.71694499315
1494,265051.48459006124
1495,263616.8364515985
1496,258284.2759190465
1497,196790.65211354572
1498,166082.18519420802
1499,166082.18519420802
1500,151739.54095375416
1501,166639.3060943632
1502,159487.5495985893
1503,289166.811699734
1504,223888.06655149066
1505,210740.85498352465
1506,217520.61050403188
1507,230549.14592174327
1508,210065.93219349155
1509,166229.17166723235
1510,151773.16519957376
1511,150554.8046671741
1512,177878.57492657087
1513,172626.7817520035
1514,162815.98598211748
1515,202085.6740138697
1516,170778.79936502478
1517,145783.31878078912
1518,186665.07990361942
1519,210652.1147265678
1520,132311.28538606764
1521,137035.78908468067
1522,181103.21725262218
1523,112718.74043760842
1524,120808.06068524568
1525,119745.02145052183
1526,119568.5144381594
1527,111648.88675570703
1528,139786.8704924069
1529,147420.61757940758
1530,177813.3113377955
1531,129397.59320687296
1532,100118.18165696214
1533,162156.343806158
1534,139923.3348794781
1535,146046.69440629368
1536,132365.68583062664
1537,80053.64251843201
1538,194087.06262723554
1539,228131.83332193922
1540,155783.3422042279
1541,165729.78907640406
1542,148052.72078349174
1543,200379.39669402532
1544,85419.15578589236
1545,127985.39721558907
1546,148031.70269432725
1547,132802.34405028744
1548,147398.33344761713
1549,125510.5859721811
1550,158733.00660883437
1551,143680.89192529052
1552,156864.62928783492
1553,135969.9878529576
1554,135518.3154869264
1555,170239.66103397045
1556,116657.03139212064
1557,127495.65794677015
1558,118846.1070692728
1559,115590.20409986902
1560,161385.82589281964
1561,154605.4705396578
1562,116698.3441496788
1563,111051.53774367103
1564,163723.30369620005
1565,143129.35077551828
1566,206300.33514542092
1567,96721.67933551816
1568,199999.04276686907
1569,124733.5045599093
1570,135806.96190571715
1571,117222.43477892247
1572,136325.73802668042
1573,206169.9111951045
1574,160538.34534546197
1575,199260.11715973675
1576,217486.11170247244
1577,191676.97120864043
1578,163121.90399819633
1579,132370.27397759852
1580,196088.3056117818
1581,123780.5566514772
1582,125619.86636878739
1583,277300.8869940481
1584,221248.21235359443
1585,137275.15979836293
1586,42395.70069225758
1587,103115.75713241156
1588,137092.8732505373
1589,115331.70593409752
1590,143448.0468407246
1591,86074.68930196208
1592,141108.91914003156
1593,137170.52699468334
1594,134720.5223424157
1595,128166.20759382992
1596,215795.9887111144
1597,188245.34177288748
1598,179364.12058402924
1599,186676.2379400716
1600,202458.35610405894
1601,35605.91357695032
1602,140496.37917821037
1603,97363.02563788161
1604,284641.81010810565
1605,240904.05786183284
1606,174550.47795952432
1607,243602.7034100087
1608,208899.31360933292
1609,187981.60699268652
1610,135476.57910431744
1611,149401.85154380635
1612,226334.11100955674
1613,171311.35038751535
1614,116072.94480270366
1615,77891.94180224555
1616,77891.94180224555
1617,94271.52868022186
1618,113835.74140002838
1619,122844.98582326216
1620,218590.96493143766
1621,136453.71795623295
1622,140622.57295996306
1623,241711.5958413614
1624,196804.9358669311
1625,135429.75106705385
1626,188490.97683338512
1627,177654.7238303481
1628,250815.08530611312
1629,174634.32809652996
1630,341837.81531125086
1631,220383.62757301476
1632,237489.41283993924
1633,164449.6376758727
1634,178028.6171534702
1635,164186.90470665105
1636,167216.87137271164
1637,183551.05982450317
1638,210235.13692665313
1639,196923.48269834428
1640,239733.04417170462
1641,189580.2746253078
1642,207790.40973638487
1643,227511.73883677545
1644,221414.70339673082
1645,184694.24518784406
1646,165304.8936060366
1647,185475.81681746803
1648,147555.86847146344
1649,126235.21427691278
1650,111965.3251428533
1651,111965.3251428533
1652,118851.60974283048
1653,119637.81602275497
1654,169655.51184578455
1655,173828.58523876156
1656,167611.3682406366
1657,169655.51184578455
1658,167611.3682406366
1659,142726.0753566017
1660,141274.36947593206
1661,371133.71177305427
1662,353036.3858943145
1663,348446.82400261343
1664,406199.5798528934
1665,325708.7230732904
1666,316479.64167892927
1667,327718.1327524095
1668,329144.2429688507
1669,305552.5173021252
1670,330450.5130030849
1671,229855.46590557642
1672,379617.3133803635
1673,266157.07655589085
1674,250622.64500768203
1675,181508.27058661066
1676,182303.03889301707
1677,197058.82617738686
1678,400390.97875019786
1679,338865.57308273343
1680,323428.76157819515
1681,288467.1209977097
1682,303808.551436186
1683,200531.97838150972
1684,177624.8655963211
1685,163821.57717927964
1686,184389.77307651567
1687,164242.4643179087
1688,190709.61501874647
1689,188475.8520490175
1690,181097.68803667193
1691,172150.71226638893
1692,286265.6578711311
1693,164242.4643179087
1694,166508.8364525708
1695,166566.97629255257
1696,242657.78109170552
1697,166894.56224252097
1698,287529.905230151
1699,281168.0786785501
1700,221632.5139271387
1701,246930.62183782097
1702,260736.19196695738
1703,248571.34945535328
